agency_code,loan_type,property_type,loan_purpose,owner_occupancy,loan_amount_000s,action_taken,msamd,applicant_ethnicity,applicant_race,applicant_sex,applicant_income_000s,hoepa_status,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
7,3,1,3,1,45,3,37964,2,3,1,24,2,1,4260,98.94000244140625,57400,71.5,1017,1844
7,2,1,1,1,98,3,37964,2,3,2,30,2,1,4260,98.94000244140625,57400,71.5,1017,1844
7,2,1,3,1,169,3,37964,2,3,1,59,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,3,1,3,1,140,3,37964,2,5,1,73,2,1,4260,98.94000244140625,57400,71.5,1017,1844
7,2,1,3,1,182,3,10900,2,5,2,0,2,1,6239,21.170000076293945,75200,138.4600067138672,1776,1957
9,1,1,1,1,35,3,38300,2,5,1,55,2,1,2541,8.970000267028809,72200,89.12999725341797,720,1013
7,1,1,3,1,94,3,37964,2,3,2,33,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
5,1,1,3,1,6,3,42540,2,5,1,11,2,1,3381,24.049999237060547,59500,72.5,649,1481
7,2,1,1,1,107,3,37964,2,3,2,23,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
9,1,1,3,1,125,3,20700,2,5,2,37,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,3,1,3,1,109,3,37964,2,3,1,0,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,2,1,3,1,52,3,37964,2,3,2,26,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,1,1,3,1,195,2,10900,2,5,1,167,2,1,2259,14.520000457763672,75200,134,847,880
7,2,1,3,1,92,2,37964,2,3,2,0,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
9,3,1,1,1,159,3,49620,2,5,1,50,2,1,4771,8.659999847,70800,108.12999725341797,1496,1760
5,1,1,3,2,6,3,37964,2,3,2,21,2,2,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,3,1,1,1,163,3,20700,2,3,2,35,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,3,1,3,1,123,3,37964,2,5,1,15,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,2,1,1,1,226,3,48700,2,5,1,69,2,1,7133,4.090000152587891,60500,105.27999877929688,2231,2968
7,2,1,1,1,138,3,38300,2,5,1,131,2,1,3995,5.610000133514404,72200,94.45999908447266,1313,1885
9,1,1,3,1,368,3,38300,2,5,1,120,2,1,5385,2.5299999713897705,72200,183.2899932861328,1691,1769
7,1,1,3,1,251,3,37964,2,3,1,0,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,2,1,3,1,89,3,37964,2,3,2,37,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,2,1,3,1,79,3,37964,2,3,1,40,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,1,1,3,1,53,3,37964,1,3,2,38,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,1,1,3,1,246,2,10900,2,5,1,55,2,1,6787,23.959999084472656,75200,117.72000122070312,2088,2371
7,2,1,1,1,93,3,37964,2,3,2,23,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
7,1,1,3,1,234,2,10900,2,5,1,147,2,1,6787,23.959999084472656,75200,117.72000122070312,2088,2371
7,2,1,1,1,167,3,37964,2,3,1,66,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,2,1,3,1,214,3,37964,2,3,1,69,2,1,1820,50.04999923706055,57400,145.75,293,363
7,1,1,3,1,295,2,49620,2,5,1,99,2,1,7562,4.130000114440918,70800,113.16999816894531,2511,2902
9,1,1,3,1,66,3,37964,2,3,1,47,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,1,1,3,1,152,2,10900,2,5,1,48,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
5,1,1,3,1,140,3,37964,2,3,2,53,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,2,1,1,1,142,2,37964,2,3,2,28,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,3,1,3,1,144,2,10900,2,5,1,152,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
7,3,1,3,1,77,3,38300,2,3,1,24,2,1,2963,10.56000042,72200,74.86000061035156,745,1302
7,3,1,3,1,126,3,37964,2,3,2,111,2,1,4686,92.95999908447266,57400,94.13999938964844,1277,1749
7,1,1,3,1,220,2,10900,2,5,1,110,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
9,1,1,3,1,42,2,37964,2,3,2,50,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
5,1,1,3,1,10,3,37964,2,3,2,25,2,1,4686,92.95999908447266,57400,94.13999938964844,1277,1749
5,1,1,3,1,96,3,37964,2,3,2,46,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,2,1,1,1,136,3,20700,2,5,1,53,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
9,1,1,3,1,121,3,37964,2,3,1,0,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,2,1,1,1,124,3,37964,1,3,1,39,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,1,1,3,2,270,3,37964,2,3,2,185,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,2,1,3,1,141,2,10900,2,5,2,88,2,1,4057,23.610000610351562,75200,148.80999755859375,1020,1204
3,1,1,3,2,128,2,10900,2,5,1,143,2,1,4057,23.610000610351562,75200,148.80999755859375,1020,1204
9,1,1,3,2,96,3,37964,2,3,2,194,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,2,1,3,1,49,3,38300,2,5,2,60,2,1,2585,1.4299999475479126,72200,69.79000091552734,786,1130
5,1,1,3,1,105,3,37964,2,3,2,67,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
5,1,1,3,1,72,3,37964,2,3,2,46,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,3,1,1,1,92,3,49660,2,5,2,31,2,1,5318,3.7799999713897705,55800,99.88999938964844,1748,2160
2,1,1,1,1,4,3,37964,2,3,2,26,2,2,4202,97.91000366210938,57400,52.66999816894531,739,2052
7,2,1,1,1,167,2,37964,2,3,2,49,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
5,1,1,3,2,30,3,37964,2,3,2,48,2,1,3229,99.69000244140625,57400,57.34000015258789,742,1603
7,3,1,1,1,174,3,10900,2,5,1,43,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
9,2,1,1,1,97,3,37964,2,3,1,105,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
3,1,1,3,1,93,3,10900,2,5,2,21,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
5,1,1,3,1,130,3,37964,2,3,1,32,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
9,1,1,3,1,80,3,49660,2,5,1,26,2,1,2336,27.739999771118164,55800,70.23000336,763,1236
7,3,1,3,1,176,2,10900,2,5,1,0,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
7,1,1,1,2,81,3,37964,2,3,2,44,2,1,4270,98.63999938964844,57400,39.880001068115234,565,1663
9,2,1,1,1,103,3,49620,1,5,2,89,2,1,8686,7.820000171661377,70800,119.7300033569336,2578,3104
3,2,1,3,1,51,3,37964,2,3,2,12,2,1,4270,98.63999938964844,57400,39.880001068115234,565,1663
5,1,1,3,1,40,3,37964,2,3,2,10,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,2,1,3,1,82,3,37964,2,3,1,31,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
7,1,1,3,2,88,3,10900,1,5,1,36,2,1,2946,90.36000061035156,75200,28.700000762939453,176,989
7,2,1,3,1,68,3,37964,2,3,1,60,2,1,2912,100,57400,57.959999084472656,627,1376
7,2,1,3,1,303,3,10900,2,5,2,73,2,1,3987,19.59000015258789,75200,100.94000244140625,1107,1573
5,1,1,3,1,30,3,37964,2,3,2,30,2,2,4215,97.30000305175781,57400,79.55000305175781,748,2140
7,3,1,3,1,67,3,37964,2,3,1,67,2,1,4215,97.30000305175781,57400,79.55000305175781,748,2140
7,2,1,3,1,105,3,37964,2,3,2,34,2,1,4215,97.30000305175781,57400,79.55000305175781,748,2140
7,2,1,1,1,373,2,10900,2,3,1,206,2,1,3987,19.59000015258789,75200,100.94000244140625,1107,1573
5,1,1,3,1,15,3,37964,2,3,1,40,2,2,2912,100,57400,57.959999084472656,627,1376
7,3,1,3,1,40,3,37964,2,3,1,23,2,1,3389,85.38999938964844,57400,47.75999832,328,969
5,1,1,3,1,45,3,37964,2,3,1,97,2,2,3389,85.38999938964844,57400,47.75999832,328,969
7,1,1,3,1,98,2,10900,2,5,1,31,2,1,3819,21.709999084472656,75200,120.04000091552734,1412,1538
7,3,1,3,1,60,2,37964,2,3,2,38,2,1,4715,99.44999694824219,57400,74.11000061035156,1318,2392
5,1,1,3,1,16,3,37964,2,3,1,19,2,2,4715,99.44999694824219,57400,74.11000061035156,1318,2392
7,2,1,1,1,250,3,20700,2,5,2,160,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
2,1,1,3,2,365,3,37964,2,5,1,19,2,1,5233,53.279998779296875,57400,72.30000305175781,283,1233
7,1,1,1,1,136,3,37964,2,3,2,44,2,1,4715,99.44999694824219,57400,74.11000061035156,1318,2392
3,2,1,1,1,373,3,37964,2,5,2,80,2,1,5233,53.279998779296875,57400,72.30000305175781,283,1233
7,2,1,3,1,164,3,10900,2,5,2,88,2,1,7729,22.90999984741211,75200,131.27999877929688,2620,2934
9,1,1,3,1,420,3,37964,2,5,1,74,2,1,5233,53.279998779296875,57400,72.30000305175781,283,1233
7,1,1,3,1,110,3,37964,2,3,1,52,2,1,2840,83.26999664,57400,71.44000244140625,244,849
9,1,1,3,1,130,3,37964,2,5,1,41,2,1,2840,83.26999664,57400,71.44000244140625,244,849
7,2,1,1,1,130,2,10900,2,5,1,46,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
9,1,1,3,1,150,3,37964,2,1,1,80,2,1,2840,83.26999664,57400,71.44000244140625,244,849
7,1,1,3,1,61,2,37964,2,3,1,35,2,1,4715,99.44999694824219,57400,74.11000061035156,1318,2392
7,1,1,3,1,137,3,42540,2,5,2,39,2,1,2080,11.149999618530273,59500,75.13999938964844,612,1067
7,1,1,3,1,55,2,10900,2,5,2,11,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
9,1,1,1,2,50,3,10900,2,5,1,137,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
9,3,1,3,1,172,3,20700,2,5,1,0,2,1,5659,8.850000381469727,74900,120.18000030517578,1691,2521
7,1,1,3,1,75,3,37964,2,3,2,32,2,1,7296,95.38999938964844,57400,41.75,1273,2981
7,3,1,3,1,115,3,37964,2,3,1,68,2,1,7296,95.38999938964844,57400,41.75,1273,2981
9,1,1,3,1,40,3,37964,2,3,2,22,2,1,3264,94.48999786376953,57400,54.25,577,1727
9,1,1,3,2,74,3,37964,2,3,2,76,2,1,3264,94.48999786376953,57400,54.25,577,1727
7,2,1,1,1,283,3,37964,2,3,2,60,2,1,3545,93.56999969482422,57400,46.630001068115234,392,1658
5,1,1,3,2,15,3,37964,2,3,1,48,2,2,7296,95.38999938964844,57400,41.75,1273,2981
7,2,1,1,1,64,3,37964,2,3,1,32,2,1,7296,95.38999938964844,57400,41.75,1273,2981
3,1,1,3,1,227,3,37964,2,3,1,70,2,1,3545,93.56999969482422,57400,46.630001068115234,392,1658
7,1,1,3,2,107,3,42540,2,5,1,106,2,1,4512,7.690000057220459,59500,149.4199981689453,1350,1705
7,1,1,3,1,84,3,37964,2,3,2,19,2,1,2492,84.47000122070312,57400,38.400001525878906,210,862
7,2,1,1,1,275,3,10900,2,5,1,125,2,1,8674,18.37000084,75200,141.3300018310547,2831,3330
5,1,1,3,1,15,3,37964,2,3,2,67,2,2,2492,84.47000122070312,57400,38.400001525878906,210,862
7,1,1,3,1,83,3,37964,2,3,2,19,2,1,2492,84.47000122070312,57400,38.400001525878906,210,862
7,2,1,3,1,75,3,49620,2,5,1,36,2,1,5662,3.25,70800,85.36000061035156,1677,2441
7,1,1,1,2,109,2,37964,2,5,1,45,2,1,3959,91.94000244140625,57400,24.549999237060547,547,1767
5,1,1,3,2,10,3,37964,2,3,2,60,2,2,3298,98,57400,50.869998931884766,383,1633
5,1,1,3,2,60,3,37964,2,3,2,113,2,1,3298,98,57400,50.869998931884766,383,1633
7,2,1,3,1,160,2,37964,2,3,2,38,2,1,3298,98,57400,50.869998931884766,383,1633
7,2,1,1,1,92,3,37964,2,3,1,64,2,1,4971,96.98000336,57400,54.25999832,884,1987
9,1,1,3,1,136,3,49660,2,5,1,51,2,1,3304,45.880001068115234,55800,81.51000213623047,1008,1500
7,1,1,3,1,320,3,10900,2,5,1,96,2,1,2613,6.119999885559082,75200,136,771,930
7,2,1,3,1,116,2,37964,2,3,2,0,2,1,4298,95.20999908447266,57400,55.38999938964844,390,1076
7,1,1,3,1,152,3,37964,2,3,2,140,2,1,4298,95.20999908447266,57400,55.38999938964844,390,1076
7,1,1,3,2,226,3,35084,2,5,1,173,2,1,4306,7.079999923706055,99800,56.689998626708984,1468,4232
9,1,1,3,1,50,3,37964,2,3,1,17,2,1,4971,96.98000336,57400,54.25999832,884,1987
5,1,1,3,1,25,3,37964,2,3,1,76,2,1,3690,95.44999694824219,57400,62.040000915527344,550,1394
7,4,1,1,1,60,3,49660,2,5,1,59,2,1,5968,4.610000133514404,55800,103.16000366210938,2251,2612
7,1,1,3,2,180,3,37964,2,3,1,56,2,1,3690,95.44999694824219,57400,62.040000915527344,550,1394
5,1,1,3,1,22,3,37964,2,3,1,33,2,1,4470,99.95999908447266,57400,55.09000015258789,820,2167
7,1,1,3,2,100,3,37964,2,5,1,43,2,1,4470,99.95999908447266,57400,55.09000015258789,820,2167
7,2,1,3,1,101,3,37964,2,3,1,0,2,1,4470,99.95999908447266,57400,55.09000015258789,820,2167
5,1,1,3,1,60,3,37964,1,3,2,36,2,2,3690,95.44999694824219,57400,62.040000915527344,550,1394
7,2,1,3,1,117,3,42540,2,5,2,41,2,1,5025,2.2300000190734863,59500,105.31999969482422,1710,2533
7,1,1,3,1,109,3,10900,2,5,2,70,2,1,4869,9.260000228881836,75200,114.7699966430664,1652,1869
7,1,1,1,1,78,2,37964,2,3,2,50,2,1,3690,95.44999694824219,57400,62.040000915527344,550,1394
7,2,1,3,1,48,3,37964,2,3,1,16,2,1,4740,98.40000153,57400,67.27999877929688,858,1602
7,2,1,3,1,191,3,20700,2,5,2,60,2,1,7350,53.43000030517578,74900,86.19999694824219,1618,2700
7,1,1,3,1,285,2,10900,2,5,1,66,2,1,4518,10.449999809265137,75200,121,1642,1792
5,1,1,1,2,50,3,37964,2,3,2,108,2,1,2866,100,57400,35.16999816894531,508,1268
7,2,1,3,1,118,3,37964,2,3,2,28,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,2,1,3,1,61,3,37964,2,3,1,19,2,1,6896,99.97000122070312,57400,70.62000274658203,1820,3042
7,2,1,3,1,173,3,38300,2,5,1,102,2,1,2257,1.909999966621399,72200,98.23000336,781,1136
3,2,1,1,1,94,3,30140,2,5,2,32,2,1,3111,13.529999732971191,65300,84.19000244140625,570,1210
7,1,1,3,1,200,3,10900,2,5,1,68,2,1,4249,12.210000038146973,75200,108.87000274658203,1345,1654
7,3,1,3,1,92,3,37964,2,1,1,19,2,1,6896,99.97000122070312,57400,70.62000274658203,1820,3042
7,2,1,3,1,116,3,37964,2,3,2,0,2,1,6896,99.97000122070312,57400,70.62000274658203,1820,3042
5,1,1,3,1,23,3,37964,2,3,1,40,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
5,1,1,3,1,116,3,37964,2,3,1,120,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
9,1,1,1,1,143,3,42540,2,5,1,44,2,1,5410,5.690000057220459,59500,101.58000183105469,1653,2518
7,1,1,3,1,111,3,38300,2,5,2,109,2,1,6597,3.819999933242798,72200,90.83999633789062,2321,3094
7,1,1,3,1,45,3,37964,2,3,1,29,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,2,1,3,1,167,2,37964,2,3,2,0,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,2,1,3,1,103,3,37964,2,3,2,30,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,2,1,3,1,73,3,37964,2,3,1,0,2,1,5442,99.51999664,57400,60.810001373291016,1178,2113
9,1,1,1,2,38,3,37964,2,3,1,95,2,1,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,1,1,3,1,253,3,10900,2,5,1,75,2,1,4427,4.829999923706055,75200,113.51000213623047,1600,1850
7,1,1,3,1,87,3,10900,2,5,1,43,2,1,4427,4.829999923706055,75200,113.51000213623047,1600,1850
7,2,1,3,1,148,3,10900,2,5,2,30,2,1,7338,18.639999389648438,75200,171.11000061035156,2610,2695
7,1,1,1,1,122,3,38300,2,5,2,37,2,1,3375,2.369999885559082,72200,86.16999816894531,1236,1678
9,2,1,1,1,177,3,37964,2,3,2,68,2,1,4481,87.44000244140625,57400,70.62999725341797,967,1760
5,1,1,3,1,50,3,37964,2,3,1,58,2,1,4740,98.40000153,57400,67.27999877929688,858,1602
7,2,1,3,1,72,3,37964,2,3,1,0,2,1,5442,99.51999664,57400,60.810001373291016,1178,2113
7,1,1,3,2,66,3,10900,2,5,1,40,2,1,6021,4.269999980926514,75200,113.70999908447266,2137,2448
3,1,1,3,1,75,3,37964,2,3,1,18,2,1,4481,87.44000244140625,57400,70.62999725341797,967,1760
7,3,1,3,1,117,2,49660,2,5,1,75,2,1,4857,20.09000015258789,55800,103.77999877929688,811,1326
7,2,1,1,1,60,3,48700,2,5,1,50,2,1,6077,2.759999990463257,60500,91.80999755859375,1332,2098
7,2,1,3,1,105,2,38300,2,5,1,100,2,1,1787,7.269999980926514,72200,96.06999969482422,602,841
7,1,1,3,1,132,3,37964,2,3,1,60,2,1,4481,87.44000244140625,57400,70.62999725341797,967,1760
7,2,1,1,1,127,3,37964,2,3,2,42,2,1,2632,100,57400,52.650001525878906,444,1180
7,1,1,3,1,79,3,37964,2,3,2,10,2,1,4481,87.44000244140625,57400,70.62999725341797,967,1760
7,3,1,1,1,123,3,10900,2,5,1,57,2,1,2709,5.239999771118164,75200,98.36000061035156,571,975
9,1,1,3,1,110,3,37964,2,3,1,100,2,2,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,1,1,3,1,98,3,10900,2,5,1,50,2,1,2709,5.239999771118164,75200,98.36000061035156,571,975
5,1,1,3,1,131,3,37964,2,3,1,74,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,3,1,3,1,204,3,37964,2,1,1,42,2,1,3683,86.51000213623047,57400,78.29000091552734,738,1726
7,1,1,3,1,106,3,37964,2,3,1,54,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
9,1,1,3,1,150,3,10900,2,5,1,97,2,1,3557,7.059999942779541,75200,79.58999633789062,751,1427
9,1,1,3,1,122,2,10900,2,5,1,100,2,1,5231,20.649999618530273,75200,125.05000305175781,1776,2172
7,2,1,3,1,204,2,49620,2,5,1,0,2,1,2930,3.4100000858306885,70800,119.19000244140625,970,1079
9,1,1,3,1,138,3,10900,2,5,1,65,2,1,3557,7.059999942779541,75200,79.58999633789062,751,1427
7,1,1,1,2,61,3,20700,2,5,1,105,2,1,6185,29.559999465942383,74900,83.68000030517578,1802,2518
7,1,1,3,1,93,3,37964,2,3,2,0,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
3,1,1,1,1,126,3,49660,2,5,1,42,2,1,2656,13.180000305175781,55800,110.44000244140625,888,1235
7,2,1,3,1,265,3,37964,2,3,2,60,2,1,4762,52.18000030517578,57400,150.44000244140625,794,1602
9,1,1,1,1,27,3,37964,2,3,2,82,2,2,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,3,1,3,1,140,3,10900,2,5,1,60,2,1,6150,6.210000038146973,75200,118.70999908447266,2000,2469
9,1,1,3,2,75,3,10900,2,5,1,113,2,2,6150,6.210000038146973,75200,118.70999908447266,2000,2469
5,1,1,3,1,30,3,10900,2,5,1,54,2,2,4616,11.43999958,75200,111.87000274658203,1605,1917
9,1,1,3,1,77,3,38300,2,3,1,19,2,1,4474,2.119999885559082,72200,103,1464,1841
7,1,1,3,1,334,3,37964,2,5,1,85,2,1,4215,45.599998474121094,57400,130.10000610351562,477,1493
9,1,1,3,1,105,3,10900,2,5,2,31,2,1,6150,6.210000038146973,75200,118.70999908447266,2000,2469
9,1,1,3,1,132,3,37964,2,3,1,42,2,1,6528,91.18000030517578,57400,104.19000244140625,1556,2250
5,1,1,3,1,112,3,37964,2,3,2,63,2,2,2047,51.97999954223633,57400,82.09999847,114,362
7,1,1,3,1,157,3,10900,2,3,1,60,2,1,2699,45.540000915527344,75200,91.62000274658203,691,1092
7,2,1,3,1,284,3,38300,2,5,1,0,2,1,6597,3.819999933242798,72200,90.83999633789062,2321,3094
7,1,1,3,1,83,3,37964,2,3,2,31,2,1,2430,84.65000153,57400,82.79000091552734,515,902
5,1,1,3,2,50,3,37964,2,3,1,66,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,1,1,3,2,108,3,37964,2,3,2,80,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,1,1,3,1,68,3,37964,2,3,2,29,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,4,1,1,1,128,2,38300,2,5,1,57,2,1,4812,1.5199999809265137,72200,81.23999786376953,1833,2327
7,2,1,3,1,32,2,37964,2,3,2,9,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,2,1,3,1,101,3,37964,2,3,2,0,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,2,1,3,1,18,3,10900,2,5,2,1,2,1,1921,35.970001220703125,75200,78.95999908447266,677,920
7,2,1,3,1,86,3,10900,2,5,1,24,2,1,3076,63.099998474121094,75200,78.12000274658203,666,1170
7,1,1,1,1,109,3,37964,2,5,1,60,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,1,1,3,1,68,3,37964,2,3,2,23,2,1,4202,97.91000366210938,57400,52.66999816894531,739,2052
7,2,1,1,1,78,3,37964,2,2,2,48,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,1,1,1,1,99,3,10900,1,5,1,57,2,1,3076,63.099998474121094,75200,78.12000274658203,666,1170
7,3,1,3,1,119,2,10900,2,5,1,98,2,1,3076,63.099998474121094,75200,78.12000274658203,666,1170
9,1,1,3,1,50,3,37964,2,3,1,7,2,1,3229,99.69000244140625,57400,57.34000015258789,742,1603
7,1,1,3,1,152,3,37964,2,3,2,58,2,1,2450,97.80000305175781,57400,67.41999816894531,544,1294
3,1,1,1,1,30,3,38300,2,5,1,27,2,1,3243,16.530000686645508,72200,80.5,371,768
9,2,1,1,1,107,3,37964,2,5,2,22,2,1,3229,99.69000244140625,57400,57.34000015258789,742,1603
7,1,1,3,1,78,3,37964,2,3,1,16,2,1,2450,97.80000305175781,57400,67.41999816894531,544,1294
7,2,1,1,1,104,3,10900,2,5,2,29,2,1,5665,48.29999923706055,75200,51.459999084472656,923,2151
5,1,1,3,1,50,3,37964,2,3,2,55,2,1,4215,97.30000305175781,57400,79.55000305175781,748,2140
5,1,1,1,1,126,3,10900,2,5,2,74,2,1,4895,5.170000076293945,75200,129.24000549316406,1732,1948
3,1,1,1,1,45,3,37964,2,3,1,67,2,1,4335,98.08999633789062,57400,64.01000213623047,996,2089
7,3,1,1,1,72,3,20700,2,5,1,20,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,1,1,3,1,80,2,10900,1,3,2,63,2,1,5665,48.29999923706055,75200,51.459999084472656,923,2151
3,1,1,3,1,120,3,49660,2,5,1,21,2,1,5960,10.890000343322754,55800,122.79000091552734,1724,2280
9,1,1,3,1,82,3,10900,1,5,1,47,2,1,3297,62.970001220703125,75200,59.11000061035156,513,1125
5,1,1,1,1,30,3,37964,2,3,1,47,2,1,4815,99,57400,49.91999816894531,1056,2086
7,2,1,3,1,64,3,10900,2,1,2,30,2,1,3297,62.970001220703125,75200,59.11000061035156,513,1125
5,1,1,3,1,30,3,37964,2,1,2,72,2,2,4815,99,57400,49.91999816894531,1056,2086
5,1,1,1,2,30,3,37964,2,3,2,62,2,1,4815,99,57400,49.91999816894531,1056,2086
7,1,1,3,1,90,3,37964,2,3,2,44,2,1,3389,85.38999938964844,57400,47.75999832,328,969
5,1,1,3,1,118,3,30140,2,5,2,67,2,1,3111,13.529999732971191,65300,84.19000244140625,570,1210
5,1,1,3,1,20,3,37964,2,3,1,42,2,1,4815,99,57400,49.91999816894531,1056,2086
3,1,1,1,1,372,3,10900,2,5,2,143,2,1,2275,18.06999969482422,75200,66.91999816894531,298,863
9,1,1,1,1,78,3,37964,2,3,2,32,2,1,4815,99,57400,49.91999816894531,1056,2086
7,1,1,3,1,120,3,10900,2,5,2,24,2,1,5539,33.88999938964844,75200,74.36000061035156,780,1594
3,1,1,1,2,54,3,37964,2,3,1,120,2,1,4815,99,57400,49.91999816894531,1056,2086
7,2,1,3,1,102,3,37964,2,3,2,35,2,1,3389,85.38999938964844,57400,47.75999832,328,969
9,1,1,1,2,90,3,37964,2,2,2,144,2,1,2866,70.55000305175781,57400,79.20999908447266,203,873
7,3,1,3,1,74,2,37964,2,3,1,86,2,1,2607,95.55000305175781,57400,47.939998626708984,496,1093
7,1,1,3,2,206,2,37964,2,5,2,118,2,1,6881,43.02000045776367,57400,89.20999908447266,82,588
9,1,1,3,1,160,3,10900,2,5,1,54,2,1,7567,35.09000015258789,75200,77.76999664,2061,2963
7,2,1,1,1,214,3,38300,2,5,1,77,2,1,5903,5.730000019073486,72200,138.6699981689453,2094,2303
5,1,1,3,1,56,3,37964,2,3,1,78,2,1,3528,97.05000305175781,57400,51.08000183105469,812,1742
7,2,1,3,1,51,2,37964,2,3,1,35,2,1,2321,99.77999877929688,57400,31.920000076293945,339,748
7,3,1,3,1,129,3,10900,1,5,1,67,2,1,7567,35.09000015258789,75200,77.76999664,2061,2963
7,2,1,3,1,71,3,37964,2,3,2,40,2,1,6777,88.41999816894531,57400,66.70999908447266,1222,2778
9,1,1,3,1,102,3,10900,1,5,1,30,2,1,7567,35.09000015258789,75200,77.76999664,2061,2963
1,1,1,1,1,209,3,29540,2,5,1,45,2,1,5358,6.079999923706055,71100,90.23000336,1216,1717
5,1,1,3,1,15,3,37964,2,3,1,56,2,1,6777,88.41999816894531,57400,66.70999908447266,1222,2778
5,1,1,3,2,118,3,37964,2,3,2,66,2,1,7296,95.38999938964844,57400,41.75,1273,2981
3,1,1,3,1,64,3,49620,2,5,1,2,2,1,3137,49.599998474121094,70800,78.12000274658203,598,1340
9,1,1,1,1,53,3,37964,2,3,2,18,2,1,6777,88.41999816894531,57400,66.70999908447266,1222,2778
7,2,1,3,1,121,2,37964,2,3,1,67,2,1,7296,95.38999938964844,57400,41.75,1273,2981
5,1,1,3,1,70,3,37964,2,3,2,36,2,1,6777,88.41999816894531,57400,66.70999908447266,1222,2778
7,2,1,1,1,260,3,14100,2,5,1,69,2,1,5609,3.9200000762939453,62400,127.51000213623047,1936,2280
5,1,1,3,1,38,2,49620,2,5,1,34,2,1,9175,10.720000267028809,70800,97.23000336,2859,3564
3,2,1,1,1,88,3,37964,2,3,2,56,2,1,6777,88.41999816894531,57400,66.70999908447266,1222,2778
